person_id,name,name_cn,name_en
1361256,麦伟章 Wai Cheung Mak,麦伟章,Wai Cheung Mak
1053764,石燕子 Sek Yin-Tsi,石燕子,Sek Yin-Tsi
1327387,金兴贤 Hing-Yin Kam,金兴贤,Hing-Yin Kam
1099924,王侠 Hsieh Wang,王侠,Hsieh Wang
1344354,良鸣 Ming Leung,良鸣,Ming Leung
1349966,张国梁 Kwok Leung Cheung,张国梁,Kwok Leung Cheung
1383214,洪新南 Hsin Nan Hung,洪新南,Hsin Nan Hung
1383217,曾醒光 Seng-Kwong Chang,曾醒光,Seng-Kwong Chang
1359515,黄炜溏 Wai-tong Wong,黄炜溏,Wai-tong Wong
1094143,马可·贾利尼 Marco Giallini,马可·贾利尼,Marco Giallini
1022632,卡夏·斯穆特尼亚克 Kasia Smutniak,卡夏·斯穆特尼亚克,Kasia Smutniak
1045775,爱德华多·莱奥 Edoardo Leo,爱德华多·莱奥,Edoardo Leo
1259070,阿尔芭·罗尔瓦赫尔 Alba Rohrwacher,阿尔芭·罗尔瓦赫尔,Alba Rohrwacher
1005301,瓦莱里奥·马斯坦德雷亚 Valerio Mastandrea,瓦莱里奥·马斯坦德雷亚,Valerio Mastandrea
1338625,安娜·福列塔 Anna Foglietta,安娜·福列塔,Anna Foglietta
1010007,朱塞佩·巴蒂斯通 Giuseppe Battiston,朱塞佩·巴蒂斯通,Giuseppe Battiston
1363080,贝内黛塔·波尔卡罗利 Benedetta Porcaroli,贝内黛塔·波尔卡罗利,Benedetta Porcaroli
1090842,伊丽莎白·德·帕罗奥 Elisabetta De Palo,伊丽莎白·德·帕罗奥,Elisabetta De Palo
1019052,吉娜·罗兰兹 Gena Rowlands,吉娜·罗兰兹,Gena Rowlands
1002702,詹姆斯·加纳 James Garner,詹姆斯·加纳,James Garner
1079481,斯塔尔勒塔·杜波利斯 Starletta DuPois,斯塔尔勒塔·杜波利斯,Starletta DuPois
1068427,凯文·康诺利 Kevin Connolly,凯文·康诺利,Kevin Connolly
1018023,希瑟·沃奎斯特 Heather Wahlquist,希瑟·沃奎斯特,Heather Wahlquist
1223892,杰弗里·奈特 Geoffrey Knight,杰弗里·奈特,Geoffrey Knight
1048023,詹姆斯·麦斯登 James Marsden,詹姆斯·麦斯登,James Marsden
1276128,马克·约翰逊 Mark Johnson,马克·约翰逊,Mark Johnson
1201718,迈克尔·D·富勒 Michael D. Fuller,迈克尔·D·富勒,Michael D. Fuller
1040574,山姆·夏普德 Sam Shepard,山姆·夏普德,Sam Shepard
1156445,大卫·桑顿 David Thornton,大卫·桑顿,David Thornton
1080215,特拉茜·丁维迪 Traci Dinwiddie,特拉茜·丁维迪,Traci Dinwiddie
1414112,黛博拉·霍巴尔 Deborah Hobar,黛博拉·霍巴尔,Deborah Hobar
1170660,Lindy Newton Lindy Newton,Lindy,Newton Lindy Newton
1198677,Meredith Zealy Meredith Zealy,Meredith,Zealy Meredith Zealy
1343205,莱斯莉费谢尔 Leslea Fisher,莱斯莉费谢尔,Leslea Fisher
1204638,西尔维娅·杰弗里斯 Sylvia Jefferies,西尔维娅·杰弗里斯,Sylvia Jefferies
1216535,Matt Shelly Matt Shelly,Matt,Shelly Matt Shelly
1022726,克雷格·比尔克 Craig Bierko,克雷格·比尔克,Craig Bierko
1320733,杰米·安妮·奥尔曼 Jamie Anne Allman,杰米·安妮·奥尔曼,Jamie Anne Allman
1037372,神月柚莉爱 Yuria Kozuki,神月柚莉爱,Yuria Kozuki
1023732,土井洋辉 Hiroki Doi,土井洋辉,Hiroki Doi
1028834,山口智子 Tomoko Yamaguchi,山口智子,Tomoko Yamaguchi
1006261,长岛一茂 Kazushige Nagashima,长岛一茂,Kazushige Nagashima
1059553,天海祐希 Yuki Amami,天海祐希,Yuki Amami
1006090,所乔治 Jôji Tokoro,所乔治,Jôji Tokoro
1006316,矢野显子 Akiko Yano,矢野显子,Akiko Yano
1025510,吉行和子 Kazuko Yoshiyuki,吉行和子,Kazuko Yoshiyuki
1039156,奈良冈朋子 Tomoko Naraoka,奈良冈朋子,Tomoko Naraoka
1001859,左时枝 Tokie Hidari,左时枝,Tokie Hidari
1241686,羽鸟慎一 Shinichi Hatori,羽鸟慎一,Shinichi Hatori
1265083,平冈映美 Eimi Hiraoka,平冈映美,Eimi Hiraoka
1275713,大桥望美 Nozomi Ohashi,大桥望美,Nozomi Ohashi
1113602,石住昭彦 Akihiko Ishizumi,石住昭彦,Akihiko Ishizumi
1127809,科琳·欧肖内希 Colleen O&#39;Shaughnessey,科琳·欧肖内希,Colleen O&#39;Shaughnessey
1173845,乔安娜·布拉迪 Johanna Braddy,乔安娜·布拉迪,Johanna Braddy
1257922,卡特琳·C·霍洛威 Katelin C. Holloway,卡特琳·C·霍洛威,Katelin C. Holloway
1044730,蒂娜·菲 Tina Fey,蒂娜·菲,Tina Fey
1323298,王树熹 Jacky Wong,王树熹,Jacky Wong
1255786,弗兰基·乔纳斯 Frankie Jonas,弗兰基·乔纳斯,Frankie Jonas
1109169,库尔特·内特森 Kurt Knutsson,库尔特·内特森,Kurt Knutsson
1083762,柯尔特·德瑞普 Courtnee Draper,柯尔特·德瑞普,Courtnee Draper
1013940,诺雅·琳赛·赛勒斯 Noah Lindsey Cyrus,诺雅·琳赛·赛勒斯,Noah Lindsey Cyrus
1040674,麦蒂森·达文波特 Madison Davenport,麦蒂森·达文波特,Madison Davenport
1041022,艾米莉·布朗特 Emily Blunt,艾米莉·布朗特,Emily Blunt
1040517,斯坦利·图齐 Stanley Tucci,斯坦利·图齐,Stanley Tucci
1022575,西蒙·贝克 Simon Baker,西蒙·贝克,Simon Baker
1010554,艾德里安·格尼尔 Adrian Grenier,艾德里安·格尼尔,Adrian Grenier
1022692,翠茜·索姆斯 Tracie Thoms,翠茜·索姆斯,Tracie Thoms
1004710,里奇·索莫 Rich Sommer,里奇·索莫,Rich Sommer
1019189,大卫·马歇尔·格兰特 David Marshall Grant,大卫·马歇尔·格兰特,David Marshall Grant
1036808,詹姆斯·诺顿 James Naughton,詹姆斯·诺顿,James Naughton
1081702,蒂波·费德曼 Tibor Feldman,蒂波·费德曼,Tibor Feldman
1044935,丽贝卡·麦德 Rebecca Mader,丽贝卡·麦德,Rebecca Mader
1097958,Jimena Hoyos Jimena Hoyos,Jimena,Hoyos Jimena Hoyos
1202728,吉赛尔·邦辰 Gisele Bündchen,吉赛尔·邦辰,Gisele Bündchen
1028325,乔治·乌尔夫 George C. Wolfe,乔治·乌尔夫,George C. Wolfe
1018318,约翰·罗斯曼 John Rothman,约翰·罗斯曼,John Rothman
1304698,斯特芬妮·斯佐斯塔克 Stephanie Szostak,斯特芬妮·斯佐斯塔克,Stephanie Szostak
1245126,Colleen Dengel Colleen Dengel,Colleen,Dengel Colleen Dengel
1246860,Suzanne Dengel Suzanne Dengel,Suzanne,Dengel Suzanne Dengel
1018009,海蒂·克鲁姆 Heidi Klum,海蒂·克鲁姆,Heidi Klum
1156872,瓦伦蒂诺·加拉瓦尼 Valentino Garavani,瓦伦蒂诺·加拉瓦尼,Valentino Garavani
1036976,布里姬特·豪尔 Bridget Hall,布里姬特·豪尔,Bridget Hall
1146557,伊内丝·里韦罗 Ines Rivero,伊内丝·里韦罗,Ines Rivero
1340334,阿丽莎·萨瑟兰 Alyssa Sutherland,阿丽莎·萨瑟兰,Alyssa Sutherland
1199625,Robert Verdi Robert Verdi,Robert,Verdi Robert Verdi
1213066,Paul Keany Paul Keany,Paul,Keany Paul Keany
1069668,David Callegati David Callegati,David,Callegati David Callegati
1394981,弗兰克·安妮罗 Frank Anello,弗兰克·安妮罗,Frank Anello
1399584,亚历山大·布莱斯 Alexander Blaise,亚历山大·布莱斯,Alexander Blaise
1252501, Molyneau DuBelle,Molyneau,DuBelle
1323346,阿丽克谢·吉尔莫 Alexie Gilmore,阿丽克谢·吉尔莫,Alexie Gilmore
1172259,Scott Hatfield Scott Hatfield,Scott,Hatfield Scott Hatfield
1242728, Hector Lincoln,Hector,Lincoln
1334846,尼娜·利安德雷罗 Nina Lisandrello,尼娜·利安德雷罗,Nina Lisandrello
1259093, Carrie Navarro,Carrie,Navarro
1140850,Justin Restivo Justin Restivo,Justin,Restivo Justin Restivo
1019637,艾米丽·山德伯格 Emily Sandberg,艾米丽·山德伯格,Emily Sandberg
1223950,Andrea Bertola Andrea Bertola,Andrea,Bertola Andrea Bertola
1240988,泰勒·崔德威尔 Taylor Treadwell,泰勒·崔德威尔,Taylor Treadwell
1430495,莱恩·瓦莱丽 Lynne Valley,莱恩·瓦莱丽,Lynne Valley
1045099,多纳泰拉·范思哲 Donatella Versace,多纳泰拉·范思哲,Donatella Versace
1369740,金斯利·本-阿迪尔 Kingsley Ben-Adir,金斯利·本-阿迪尔,Kingsley Ben-Adir
1022647,艾米莉娅·福克斯 Emilia Fox,艾米莉娅·福克斯,Emilia Fox
1018433,米哈乌·热布罗夫斯基 Michal Zebrowski,米哈乌·热布罗夫斯基,Michal Zebrowski
1157457,埃德·斯托帕德 Ed Stoppard,埃德·斯托帕德,Ed Stoppard
1121455,穆琳·利普曼 Maureen Lipman,穆琳·利普曼,Maureen Lipman
1025352,弗兰克·芬莱 Frank Finlay,弗兰克·芬莱,Frank Finlay
1343777,茱莉亚·蕾娜 Julia Rayner,茱莉亚·蕾娜,Julia Rayner
1343778,杰西卡·凯特·梅耶尔 Jessica Kate Meyer,杰西卡·凯特·梅耶尔,Jessica Kate Meyer
1148138,理查德·赖丁斯 Richard Ridings,理查德·赖丁斯,Richard Ridings
1012653,泽比纽·扎马洲斯基 Zbigniew Zamachowski,泽比纽·扎马洲斯基,Zbigniew Zamachowski
1036656,安德鲁·蒂曼 Andrew Tiernan,安德鲁·蒂曼,Andrew Tiernan
1361213,丹尼尔·卡尔塔吉罗内 Daniel Caltagirone,丹尼尔·卡尔塔吉罗内,Daniel Caltagirone
1329753,约翰·基奥 John Keogh,约翰·基奥,John Keogh
1351817,露丝·普拉特 Ruth Platt,露丝·普拉特,Ruth Platt
1130511,雅努什·奥莱伊尼恰克 Janusz Olejniczak,雅努什·奥莱伊尼恰克,Janusz Olejniczak
1079082,帕韦尔·伯克齐克 Pawel Burczyk,帕韦尔·伯克齐克,Pawel Burczyk
1072588,索菲娅·切尔文斯卡 Zofia Czerwinska,索菲娅·切尔文斯卡,Zofia Czerwinska
1305372,Emilio Fernandez Emilio Fernandez,Emilio,Fernandez Emilio Fernandez
1012563,张学友 Jacky Cheung,张学友,Jacky Cheung
1274231,张曼玉 Maggie Cheung,张曼玉,Maggie Cheung
1018373,杨采妮 Charlie Yeung,杨采妮,Charlie Yeung
1426021,萧德虎 Siu Tak-Foo,萧德虎,Siu Tak-Foo
1330765,白丽 Li Bai,白丽,Li Bai
1316200,宋洋 Yang Song,宋洋,Yang Song
1274820,袁文康 Wenkang Yuan,袁文康,Wenkang Yuan
1350899,王梓尘 Zichen Wang,王梓尘,Zichen Wang
1316825,安琥 Hu An,安琥,Hu An
1394302,伊天锴 Tiankai YIn,伊天锴,Tiankai YIn
1352384,李亚真 Yazhen Li,李亚真,Yazhen Li
1461825,陈进 Jin Chen,陈进,Jin Chen
1013776,罗伯特·杜瓦尔 Robert Duvall,罗伯特·杜瓦尔,Robert Duvall
1053568,黛安·基顿 Diane Keaton,黛安·基顿,Diane Keaton
1022612,约翰·凯泽尔 John Cazale,约翰·凯泽尔,John Cazale
1048142,塔莉娅·夏尔 Talia Shire,塔莉娅·夏尔,Talia Shire
1040749,李·斯特拉斯伯格 Lee Strasberg,李·斯特拉斯伯格,Lee Strasberg
1000421,迈克尔·V·格佐 Michael V. Gazzo,迈克尔·V·格佐,Michael V. Gazzo
1157578,G•D•斯普拉德林 G.D. Spradlin,G•D•斯普拉德林,G.D. Spradlin
1075833,理查德·布赖特 Richard Bright,理查德·布赖特,Richard Bright
1136739,加斯通·莫辛 Gastone Moschin,加斯通·莫辛,Gastone Moschin
1143122,汤姆·罗斯奎 Tom Rosqui,汤姆·罗斯奎,Tom Rosqui
1048184,布鲁诺·柯比 Bruno Kirby,布鲁诺·柯比,Bruno Kirby
1155404,弗兰克·西维罗 Frank Sivero,弗兰克·西维罗,Frank Sivero
1365442,弗朗西丝卡·德·萨维奥 Francesca De Sapio,弗朗西丝卡·德·萨维奥,Francesca De Sapio
1104991,摩甘娜金 Morgana King,摩甘娜金,Morgana King
1099345,玛丽亚娜·希尔 Marianna Hill,玛丽亚娜·希尔,Marianna Hill
1048379,莱奥波多·特里耶斯泰 Leopoldo Trieste,莱奥波多·特里耶斯泰,Leopoldo Trieste
1071842,多米尼克·查尼斯 Dominic Chianese,多米尼克·查尼斯,Dominic Chianese
1152820,Amerigo Tot Amerigo Tot,Amerigo,Tot Amerigo Tot
1007059,特洛伊·多纳休 Troy Donahue,特洛伊·多纳休,Troy Donahue
1032341,约翰·阿普雷亚 John Aprea,约翰·阿普雷亚,John Aprea
1040832,乔·斯皮内尔 Joe Spinell,乔·斯皮内尔,Joe Spinell
1055368,阿贝·维高达 Abe Vigoda,阿贝·维高达,Abe Vigoda
1140760,吉亚尼·罗素 Gianni Russo,吉亚尼·罗素,Gianni Russo
1072645,Maria Carta Maria Carta,Maria,Carta Maria Carta
1028067,菲伊·斯潘 Fay Spain,菲伊·斯潘,Fay Spain
1068486,卡明·卡里迪 Carmine Caridi,卡明·卡里迪,Carmine Caridi
1016946,威廉·鲍尔斯 William Bowers,威廉·鲍尔斯,William Bowers
1086703,约瑟夫·德拉·索尔特 Joseph Della Sorte,约瑟夫·德拉·索尔特,Joseph Della Sorte
1096585,乔·罗·格里普 Joe Lo Grippo,乔·罗·格里普,Joe Lo Grippo
1082901,Ezio Flagello Ezio Flagello,Ezio,Flagello Ezio Flagello
1055399,凯瑟琳·贝勒 Kathleen Beller,凯瑟琳·贝勒,Kathleen Beller
1121067,Saveria Mazzola Saveria Mazzola,Saveria,Mazzola Saveria Mazzola
1060675,Tito Alba Tito Alba,Tito,Alba Tito Alba
1087215,彼得·多纳特 Peter Donat,彼得·多纳特,Peter Donat
1074468,汤姆·达尔格伦 Tom Dahlgren,汤姆·达尔格伦,Tom Dahlgren
1006594,Phil Feldman Phil Feldman,Phil,Feldman Phil Feldman
1078968,伊凡·科尔 Ivonne Coll,伊凡·科尔,Ivonne Coll
1402063,艾丽卡·约恩 Erica Yohn,艾丽卡·约恩,Erica Yohn
1149550,Teresa Tirelli Teresa Tirelli,Teresa,Tirelli Teresa Tirelli
1000050,詹姆斯·肯恩 James Caan,詹姆斯·肯恩,James Caan
1072987,Italia Coppola Italia Coppola,Italia,Coppola Italia Coppola
1054399,索菲亚·科波拉 Sofia Coppola,索菲亚·科波拉,Sofia Coppola
1096911,朱莉·格雷格 Julie Gregg,朱莉·格雷格,Julie Gregg
1098092,George Holmes George Holmes,George,Holmes George Holmes
1046213,Buck Houghton Buck Houghton,Buck,Houghton Buck Houghton
1097696,Shep Houghton Shep Houghton,Shep,Houghton Shep Houghton
1018120,小杉正一 Shô Kosugi,小杉正一,Shô Kosugi
1023200,加里·库尔茨 Gary Kurtz,加里·库尔茨,Gary Kurtz
1119021,Laura Lyons Laura Lyons,Laura,Lyons Laura Lyons
1115819,约翰·梅根纳 John Megna,约翰·梅根纳,John Megna
1146979,Harrison Ressler Harrison Ressler,Harrison,Ressler Harrison Ressler
1140547,Hank Robinson Hank Robinson,Hank,Robinson Hank Robinson
1155514,Filomena Spagnuolo Filomena Spagnuolo,Filomena,Spagnuolo Filomena Spagnuolo
1164151,朱利安·沃洛辛 Julian Voloshin,朱利安·沃洛辛,Julian Voloshin
1494884,朱塞佩·西拉托 Giuseppe Sillato,朱塞佩·西拉托,Giuseppe Sillato
1343010,艾米丽·芭尔多尼 Emily Baldoni,艾米丽·芭尔多尼,Emily Baldoni
1151824,莫瑞·史特林 Maury Sterling,莫瑞·史特林,Maury Sterling
1000085,尼古拉斯·布兰登 Nicholas Brendon,尼古拉斯·布兰登,Nicholas Brendon
1320877,劳伦·斯卡法莉娅 Lorene Scafaria,劳伦·斯卡法莉娅,Lorene Scafaria
1056173,伊丽莎白·格瑞斯 Elizabeth Gracen,伊丽莎白·格瑞斯,Elizabeth Gracen
1343120,雨果·阿姆斯特朗 Hugo Armstrong,雨果·阿姆斯特朗,Hugo Armstrong
1023573,叶玉卿 Veronica Yip,叶玉卿,Veronica Yip
1033223,钟镇涛 Kenny Bee,钟镇涛,Kenny Bee
1274229,鲍起静 Hee Ching Paw,鲍起静,Hee Ching Paw
1493334,周金江 Kam Kong Chow,周金江,Kam Kong Chow
1385056,程守一 Billy Sau Yat Ching,程守一,Billy Sau Yat Ching
1417957,秦贵宝 Kwai Po Chun,秦贵宝,Kwai Po Chun
1406340,尹尚林 Hsiang Lin Yin,尹尚林,Hsiang Lin Yin
1379074,司马华龙 Wah Lung Szema,司马华龙,Wah Lung Szema
1322548,林芳雪 Fangxue Lin,林芳雪,Fangxue Lin
1421694,魏伯勤 Boqin Wei,魏伯勤,Boqin Wei
1010558,尼德·巴蒂 Ned Beatty,尼德·巴蒂,Ned Beatty
1049486,迈克尔·基顿 Michael Keaton,迈克尔·基顿,Michael Keaton
1027155,伊瑞克·冯·迪滕 Erik von Detten,伊瑞克·冯·迪滕,Erik von Detten
1316448,贝雅翠丝·米勒 Beatrice Miller,贝雅翠丝·米勒,Beatrice Miller
1327458,埃米莉·哈恩 Emily Hahn,埃米莉·哈恩,Emily Hahn
1040745,齐凡克·塔里图格 Kıvanç Tatlıtuğ,齐凡克·塔里图格,Kıvanç Tatlıtuğ
1041120,乌比·戈德堡 Whoopi Goldberg,乌比·戈德堡,Whoopi Goldberg
1032214,玻伦·萨特 Beren Saat,玻伦·萨特,Beren Saat
1019420,唐泽寿明 Toshiaki Karasawa,唐泽寿明,Toshiaki Karasawa
1304613,古明华 Ming-Wah Koo,古明华,Ming-Wah Koo
1036448,萨拉·西尔弗曼 Sarah Silverman,萨拉·西尔弗曼,Sarah Silverman
1044996,盖尔·加朵 Gal Gadot,盖尔·加朵,Gal Gadot
1000065,艾德·奥尼尔 Ed O&#39;Neill,艾德·奥尼尔,Ed O&#39;Neill
1339560,肖恩·吉布朗尼 Sean Giambrone,肖恩·吉布朗尼,Sean Giambrone
1349608,弗卢拉·博格 Flula Borg,弗卢拉·博格,Flula Borg
1330984,蒂莫西·西蒙斯 Timothy Simons,蒂莫西·西蒙斯,Timothy Simons
1361650,黄阿丽 Ali Wong,黄阿丽,Ali Wong
1181034,汉密什·布雷克 Hamish Blake,汉密什·布雷克,Hamish Blake
1380073,葛洛泽尔·格林 GloZell Green,葛洛泽尔·格林,GloZell Green
1335084,瑞贝卡·薇索基 Rebecca Wisocky,瑞贝卡·薇索基,Rebecca Wisocky
1345536,山姆·理查森 Sam Richardson,山姆·理查森,Sam Richardson
1405199,雅布其·杨-怀特 Jaboukie Young-White,雅布其·杨-怀特,Jaboukie Young-White
1009620,贾米·埃曼 Jamie Elman,贾米·埃曼,Jamie Elman
1140387,霍拉提奥·桑斯 Horatio Sanz,霍拉提奥·桑斯,Horatio Sanz
1389518,亚历克斯·莫法特 Alex Moffat,亚历克斯·莫法特,Alex Moffat
1362733,科琳·巴林杰 Colleen Ballinger,科琳·巴林杰,Colleen Ballinger
1405200,达尼·费尔南德斯 Dani Fernandez,达尼·费尔南德斯,Dani Fernandez
1405201,蒂芙妮·赫雷拉 Tiffany Herrera,蒂芙妮·赫雷拉,Tiffany Herrera
1004750,阿娜·奥缇兹 Ana Ortiz,阿娜·奥缇兹,Ana Ortiz
1044701,迪安娜·阿格隆 Dianna Agron,迪安娜·阿格隆,Dianna Agron
1314947,杰森·曼楚克斯 Jason Mantzoukas,杰森·曼楚克斯,Jason Mantzoukas
1405202,伏霞 Fuschia!,伏霞,Fuschia!
1185863,罗杰·克莱格·史密斯 Roger Craig Smith,罗杰·克莱格·史密斯,Roger Craig Smith
1002727,布拉德·加内特 Brad Garrett,布拉德·加内特,Brad Garrett
1032150,安东尼·丹尼尔斯 Anthony Daniels,安东尼·丹尼尔斯,Anthony Daniels
1130047,维韦卡·波林 Viveca Paulin,维韦卡·波林,Viveca Paulin
1027937,迈克·吉亚奇诺 Michael Giacchino,迈克·吉亚奇诺,Michael Giacchino
1382979,凯文·迪特斯 Kevin Deters,凯文·迪特斯,Kevin Deters
1009361,尼可·斯彻金格 Nicole Scherzinger,尼可·斯彻金格,Nicole Scherzinger
1389479,丹·雷诺斯 Dan Reynolds,丹·雷诺斯,Dan Reynolds
1009466,艾琳·贝达 Irene Bedard,艾琳·贝达,Irene Bedard
1364824,奥丽伊·卡瓦洛 Auli&#39;i Cravalho,奥丽伊·卡瓦洛,Auli&#39;i Cravalho
1091128,詹妮弗·黑尔 Jennifer Hale,詹妮弗·黑尔,Jennifer Hale
1218909,凯特·希金斯 Kate Higgins,凯特·希金斯,Kate Higgins
1111822,琳达·拉金 Linda Larkin,琳达·拉金,Linda Larkin
1000013,曼迪·摩尔 Mandy Moore,曼迪·摩尔,Mandy Moore
1044991,佩吉·奥哈拉 Paige O&#39;Hara,佩吉·奥哈拉,Paige O&#39;Hara
1049579,阿尼卡·诺尼·罗斯 Anika Noni Rose,阿尼卡·诺尼·罗斯,Anika Noni Rose
1041128,温明娜 Ming-Na Wen,温明娜,Ming-Na Wen
1025212,彼得·库伦 Peter Cullen,彼得·库伦,Peter Cullen
1332850,肯特·博伊德 Kent Boyd,肯特·博伊德,Kent Boyd
1017966,詹姆斯·柯登 James Corden,詹姆斯·柯登,James Corden
1114988,查尔斯·马丁内斯 Charles Martinet,查尔斯·马丁内斯,Charles Martinet
1045691,中川翔子 Shôko Nakagawa,中川翔子,Shôko Nakagawa
1405203,迈克拉·徐 Michaela Zee,迈克拉·徐,Michaela Zee
1313408,迈尔斯·特勒 Miles Teller,迈尔斯·特勒,Miles Teller
1000222,保罗·雷瑟 Paul Reiser,保罗·雷瑟,Paul Reiser
1323409,梅莉莎·班诺伊 Melissa Benoist,梅莉莎·班诺伊,Melissa Benoist
1317023,奥斯汀·斯托维尔 Austin Stowell,奥斯汀·斯托维尔,Austin Stowell
1346114,内特·朗 Nate Lang,内特·朗,Nate Lang
1048223,克里斯·马尔基 Chris Mulkey,克里斯·马尔基,Chris Mulkey
1346112,Suanne Spoke Suanne Spoke,Suanne,Spoke Suanne Spoke
1036798,马科斯·卡锡 Max Kasch,马科斯·卡锡,Max Kasch
1346111,Charlie Ian Charlie Ian,Charlie,Ian Charlie Ian
1313381,杰森·布莱尔 Jayson Blair,杰森·布莱尔,Jayson Blair
1231742,科菲·斯里博伊 Kofi Siriboe,科菲·斯里博伊,Kofi Siriboe
1346110,卡维塔帕蒂尔 Kavita Patil,卡维塔帕蒂尔,Kavita Patil
1346109,C.J. Vana C.J. Vana,C.J.,Vana C.J. Vana
1331636,塔里克·洛维 Tarik Lowe,塔里克·洛维,Tarik Lowe
1274178,卡尔文·C·温布什 Calvin C. Winbush,卡尔文·C·温布什,Calvin C. Winbush
1378733,迈克尔·D·科恩 Michael D. Cohen,迈克尔·D·科恩,Michael D. Cohen
1091161,艾普尔·格雷斯 April Grace,艾普尔·格雷斯,April Grace
1369570,马库斯·亨德森 Marcus Henderson,马库斯·亨德森,Marcus Henderson
1139826,亨利·G.桑德斯 Henry G. Sanders,亨利·G.桑德斯,Henry G. Sanders
1031827,温迪·李 Wendee Lee,温迪·李,Wendee Lee
1139744,米歇尔·拉夫 Michelle Ruff,米歇尔·拉夫,Michelle Ruff
1006012,岩男润子 Junko Iwao,岩男润子,Junko Iwao
1040476,松本梨香 Rica Matsumoto,松本梨香,Rica Matsumoto
1419459,大仓正章 Ookura Masaaki,大仓正章,Ookura Masaaki
1008572,秋元羊介 Yôsuke Akimoto,秋元羊介,Yôsuke Akimoto
1013105,盐屋翼 Yoku Shioya,盐屋翼,Yoku Shioya
1004525,堀秀行 Hideyuki Hori,堀秀行,Hideyuki Hori
1025715,筱原惠美 Emi Shinohara,筱原惠美,Emi Shinohara
1046231,江原正士 Masashi Ebara,江原正士,Masashi Ebara
1048682,梁田清之 Kiyoyuki Yanada,梁田清之,Kiyoyuki Yanada
1079841,古泽彻 Tôru Furusawa,古泽彻,Tôru Furusawa
1002989,新山志保 Shiho Niiyama,新山志保,Shiho Niiyama
1036235,三木真一郎 Shinichirô Miki,三木真一郎,Shinichirô Miki
1175975,山野井仁 Jin Yamanoi,山野井仁,Jin Yamanoi
1321014,田野惠 Megumi Tano,田野惠,Megumi Tano
1033524,长嶝高士 Takashi Nagasako,长嶝高士,Takashi Nagasako
1406230,陶山章央 Akio Suyama,陶山章央,Akio Suyama
1092752,细井治 Osamu Hosoi,细井治,Osamu Hosoi
1029621,远近孝一 Kôichi Tôchika,远近孝一,Kôichi Tôchika
1399549,本井英美 Emi Motoi,本井英美,Emi Motoi
1019468,保志总一朗 Soichiro Hoshi,保志总一朗,Soichiro Hoshi
1026408,谷山纪章 Kishô Taniyama,谷山纪章,Kishô Taniyama
1125111,乔·洛·特鲁格里奥 Joe Lo Truglio,乔·洛·特鲁格里奥,Joe Lo Truglio
1019056,丹尼斯·海斯伯特 Dennis Haysbert,丹尼斯·海斯伯特,Dennis Haysbert
1013807,瑞秋·哈里斯 Rachael Harris,瑞秋·哈里斯,Rachael Harris
1027546,斯盖拉·阿斯丁 Skylar Astin,斯盖拉·阿斯丁,Skylar Astin
1018090,亚当·卡罗拉 Adam Carolla,亚当·卡罗拉,Adam Carolla
1382978,辛贝·沃克 Cymbre Walk,辛贝·沃克,Cymbre Walk
1362446,布兰登·斯考特 Brandon Scott,布兰登·斯考特,Brandon Scott
1365893,蒂姆·梅尔滕斯 Tim Mertens,蒂姆·梅尔滕斯,Tim Mertens
1382982,杰洛·里佛斯 Gerald C. Rivers,杰洛·里佛斯,Gerald C. Rivers
1365489,布莱恩·克辛格 Brian Kesinger,布莱恩·克辛格,Brian Kesinger
1274383,鲁本·兰登 Reuben Langdon,鲁本·兰登,Reuben Langdon
1205572,凯尔·赫伯特 Kyle Hebert,凯尔·赫伯特,Kyle Hebert
1382983,洁米·斯贝勒·罗伯茨 Jamie Sparer Roberts,洁米·斯贝勒·罗伯茨,Jamie Sparer Roberts
1318981,尼克·格里姆肖 Nick Grimshaw,尼克·格里姆肖,Nick Grimshaw
1274270,谢娜 Na Xie,谢娜,Na Xie
1022603,弗农·多布切夫 Vernon Dobtcheff,弗农·多布切夫,Vernon Dobtcheff
1353032,路易丝·勒莫瓦纳·托雷斯 Louise Lemoine Torrès,路易丝·勒莫瓦纳·托雷斯,Louise Lemoine Torrès
1274999,罗多尔·保利 Rodolphe Pauly,罗多尔·保利,Rodolphe Pauly
1414859,玛丽安·普莱施泰格 Mariane Plasteig,玛丽安·普莱施泰格,Mariane Plasteig
1414860,迪亚博洛 Diabolo,迪亚博洛,Diabolo
1414861,丹尼·弗拉 Denis Evrard,丹尼·弗拉,Denis Evrard
1080736,艾伯特·德尔佩 Albert Delpy,艾伯特·德尔佩,Albert Delpy
1012636,玛丽·佩里 Marie Pillet,玛丽·佩里,Marie Pillet
1045964,志田未来 Mirai Shida,志田未来,Mirai Shida
1008191,三浦友和 Tomokazu Miura,三浦友和,Tomokazu Miura
1129062,大竹忍 Shinobu Ôtake,大竹忍,Shinobu Ôtake
1051745,竹下景子 Keiko Takeshita,竹下景子,Keiko Takeshita
1045190,藤原龙也 Tatsuya Fujiwara,藤原龙也,Tatsuya Fujiwara
1048232,菲丽达·劳 Phyllida Law,菲丽达·劳,Phyllida Law
1048201,杰拉尔丁·麦克伊万 Geraldine McEwan,杰拉尔丁·麦克伊万,Geraldine McEwan
1004900,奥利维娅·科尔曼 Olivia Colman,奥利维娅·科尔曼,Olivia Colman
1009264,大卫·亨瑞 David Henrie,大卫·亨瑞,David Henrie
